date,store_id,sku,category,units_sold,inventory_level,units_ordered,price,promotion,weather,is_holiday
2024-01-13,S01,SKU002,Beverages,7,47,0,16.33,0,Cloudy,0
2024-01-13,S01,SKU009,Household,6,39,0,9.75,0,Cold,0
2024-01-13,S01,SKU016,Beverages,6,38,0,5.53,0,Sunny,0
2024-01-13,S01,SKU018,Beverages,8,41,0,15.41,0,Sunny,0
2024-01-13,S02,SKU014,Frozen,2,48,0,16,0,Sunny,0
2024-01-13,S02,SKU008,Household,8,31,0,4.79,0,Rainy,0
2024-01-13,S02,SKU017,Dairy,11,37,0,19.96,0,Cloudy,0
2024-01-13,S02,SKU013,Beverages,15,48,0,12.06,0,Rainy,0
2024-01-13,S02,SKU015,Beverages,9,30,30,13.41,1,Hot,0
2024-01-13,S02,SKU016,Snacks,0,35,0,19.47,0,Cloudy,0
2024-01-13,S03,SKU009,Beverages,8,23,24,13.83,0,Rainy,0
2024-01-13,S03,SKU003,Frozen,6,33,0,0.84,0,Hot,0
2024-01-13,S03,SKU006,Household,10,40,0,6.03,0,Rainy,0
2024-01-13,S03,SKU008,Beverages,9,27,11,1.6,0,Cold,0
2024-01-13,S03,SKU018,Dairy,8,28,31,12.61,1,Cold,0
2024-01-13,S03,SKU020,Frozen,6,15,10,15.22,0,Cloudy,0
2024-01-13,S04,SKU008,Snacks,4,15,35,4.34,1,Rainy,0
2024-01-13,S04,SKU009,Dairy,11,26,10,2.59,0,Cloudy,0
2024-01-13,S04,SKU007,Beverages,5,22,31,4.97,1,Hot,0
2024-01-13,S04,SKU014,Dairy,11,24,42,19.72,0,Rainy,0
2024-01-13,S04,SKU004,Household,9,37,0,9.74,0,Rainy,0
2024-01-13,S04,SKU019,Frozen,6,48,0,18.01,0,Cloudy,0
2024-01-13,S05,SKU010,Beverages,7,17,13,8.57,1,Sunny,0
2024-01-13,S05,SKU013,Frozen,7,30,39,2.3,0,Rainy,0
2024-01-13,S05,SKU009,Household,9,26,14,9.19,0,Hot,0
2024-01-13,S05,SKU017,Beverages,8,47,0,8.11,0,Sunny,0
2024-01-13,S05,SKU016,Household,9,38,0,3.67,1,Sunny,0
2024-01-13,S05,SKU008,Beverages,5,46,0,15.14,0,Hot,0
2024-01-14,S01,SKU009,Frozen,10,47,0,14.17,0,Cold,0
2024-01-14,S01,SKU019,Snacks,14,19,31,9.53,0,Rainy,0
2024-01-14,S01,SKU002,Frozen,5,29,22,18.7,0,Rainy,0
2024-01-14,S01,SKU006,Frozen,9,28,14,19.31,1,Sunny,0
2024-01-14,S01,SKU016,Frozen,9,45,0,0.88,0,Rainy,0
2024-01-14,S01,SKU020,Dairy,8,25,47,15.51,0,Sunny,0
2024-01-14,S02,SKU004,Frozen,6,25,21,16.37,0,Rainy,0
2024-01-14,S02,SKU006,Household,8,43,0,13.08,0,Cold,1
2024-01-14,S02,SKU011,Beverages,6,42,0,13.51,0,Sunny,0
2024-01-14,S02,SKU014,Dairy,11,34,0,1.92,1,Cold,0
2024-01-14,S02,SKU016,Frozen,11,26,22,17.14,1,Sunny,0
2024-01-14,S02,SKU005,Beverages,4,21,41,15.88,0,Hot,0
2024-01-14,S03,SKU018,Dairy,4,19,42,16.39,0,Sunny,0
2024-01-14,S03,SKU015,Frozen,8,37,0,18.72,0,Sunny,0
2024-01-14,S03,SKU014,Beverages,10,39,0,9.22,0,Rainy,0
2024-01-14,S03,SKU002,Household,7,12,29,15.63,0,Sunny,0
2024-01-14,S03,SKU007,Dairy,7,28,36,7.84,0,Hot,0
2024-01-14,S03,SKU009,Frozen,8,35,0,17.37,0,Hot,0
2024-01-14,S04,SKU020,Frozen,6,24,37,7.55,0,Cloudy,0
2024-01-14,S04,SKU008,Beverages,4,39,0,3.91,0,Hot,0
2024-01-14,S04,SKU006,Beverages,4,26,30,3.52,0,Hot,0
2024-01-14,S04,SKU010,Snacks,5,41,0,13.17,0,Rainy,0
2024-01-14,S04,SKU001,Dairy,4,36,0,2.77,0,Hot,0
2024-01-14,S04,SKU009,Dairy,1,28,47,15.76,0,Cloudy,0
2024-01-14,S05,SKU016,Snacks,5,33,0,18.57,1,Cloudy,0
2024-01-14,S05,SKU020,Household,5,37,0,16.16,0,Rainy,0
2024-01-14,S05,SKU008,Snacks,9,42,0,18.27,1,Cloudy,0
2024-01-14,S05,SKU015,Dairy,10,28,27,3.8,0,Cold,0
2024-01-14,S05,SKU005,Frozen,10,24,42,17.72,0,Cloudy,0
2024-01-14,S05,SKU007,Household,11,14,43,19.25,0,Cold,0
2024-01-15,S01,SKU001,Household,7,27,44,19.31,0,Cold,0
2024-01-15,S01,SKU010,Frozen,8,42,0,11.53,0,Cold,0
2024-01-15,S01,SKU019,Dairy,11,23,29,7.51,0,Rainy,0
2024-01-15,S01,SKU016,Dairy,8,8,39,13.46,0,Cloudy,0
2024-01-15,S01,SKU005,Household,9,30,49,19.12,0,Rainy,0
2024-01-15,S01,SKU008,Household,6,37,0,16.69,0,Hot,0
2024-01-15,S02,SKU013,Frozen,11,43,0,14.79,0,Cloudy,0
2024-01-15,S02,SKU015,Snacks,15,32,0,19.22,0,Cloudy,0
2024-01-15,S02,SKU011,Frozen,4,46,0,17.78,0,Sunny,0
2024-01-15,S02,SKU007,Beverages,7,26,40,18.85,0,Sunny,0
2024-01-15,S02,SKU008,Dairy,8,44,0,8.9,0,Cloudy,0
2024-01-15,S02,SKU010,Frozen,13,48,0,17.72,0,Cloudy,0
2024-01-15,S03,SKU013,Household,6,38,0,15.2,0,Sunny,0
2024-01-15,S03,SKU020,Household,8,22,48,3.69,0,Sunny,0
2024-01-15,S03,SKU005,Dairy,5,11,33,0.69,0,Hot,0
2024-01-15,S03,SKU016,Beverages,9,35,0,14.68,0,Sunny,0
2024-01-15,S03,SKU002,Frozen,9,45,0,18.08,1,Cold,0
2024-01-15,S03,SKU003,Beverages,14,14,15,3.32,1,Hot,0
2024-01-15,S04,SKU017,Snacks,6,26,34,8.37,0,Cold,0
2024-01-15,S04,SKU015,Beverages,7,20,25,1.67,0,Cold,0
2024-01-15,S04,SKU001,Frozen,8,34,0,8.11,0,Hot,0
2024-01-15,S04,SKU005,Dairy,11,47,0,4.31,0,Cloudy,0
2024-01-15,S04,SKU014,Dairy,8,42,0,8.42,0,Cloudy,0
2024-01-15,S04,SKU016,Household,10,35,0,11.95,0,Sunny,0
2024-01-15,S05,SKU013,Frozen,4,45,0,3.98,0,Hot,0
2024-01-15,S05,SKU003,Household,6,16,31,8.19,0,Sunny,0
2024-01-15,S05,SKU011,Beverages,4,20,47,13.28,1,Sunny,0
2024-01-15,S05,SKU020,Household,7,46,0,4.75,0,Rainy,0
2024-01-15,S05,SKU018,Beverages,14,17,31,4.76,0,Rainy,0
2024-01-15,S05,SKU016,Snacks,7,21,35,15.84,0,Cold,0
2024-01-16,S01,SKU010,Beverages,4,29,22,0.57,0,Cloudy,0
2024-01-16,S01,SKU008,Frozen,11,29,36,16.82,0,Rainy,0
2024-01-16,S01,SKU003,Snacks,12,20,31,12.27,1,Cloudy,0
2024-01-16,S01,SKU014,Dairy,7,27,43,16.2,0,Sunny,0
2024-01-16,S01,SKU004,Beverages,8,24,19,16.57,0,Cold,0
2024-01-16,S01,SKU013,Beverages,0,8,46,1.57,0,Hot,0
2024-01-16,S02,SKU011,Snacks,18,25,14,3.55,1,Cloudy,0
2024-01-16,S02,SKU002,Snacks,14,43,0,18.21,1,Cold,0
2024-01-16,S02,SKU010,Household,8,20,18,19.18,0,Cloudy,0
2024-01-16,S02,SKU012,Frozen,10,45,0,1.96,0,Hot,0
2024-01-16,S02,SKU017,Household,14,32,0,1.24,1,Cloudy,0
2024-01-16,S02,SKU007,Snacks,4,18,17,13.61,0,Hot,0
2024-01-16,S03,SKU006,Household,9,46,0,2.32,0,Hot,0
2024-01-16,S03,SKU020,Snacks,5,14,31,6.46,0,Sunny,0
2024-01-16,S03,SKU003,Snacks,6,13,21,17.81,0,Cloudy,0
2024-01-16,S03,SKU013,Frozen,15,42,0,13.03,0,Sunny,0
2024-01-16,S03,SKU008,Dairy,7,49,0,18.96,0,Sunny,0
2024-01-16,S03,SKU016,Frozen,2,18,16,13.96,0,Cold,0
2024-01-16,S04,SKU009,Frozen,8,23,22,2.03,0,Cloudy,0
2024-01-16,S04,SKU001,Dairy,11,19,45,11.92,0,Sunny,0
2024-01-16,S04,SKU015,Household,13,29,10,3.14,1,Cloudy,0
2024-01-16,S04,SKU010,Dairy,12,30,43,5.22,0,Rainy,0
2024-01-16,S04,SKU006,Frozen,7,43,0,7.04,0,Hot,0
2024-01-16,S04,SKU002,Dairy,10,32,0,9.32,0,Hot,0
2024-01-16,S05,SKU015,Snacks,10,32,0,14.55,0,Cloudy,0
2024-01-16,S05,SKU010,Frozen,13,31,0,9.9,0,Sunny,0
2024-01-16,S05,SKU007,Household,12,37,0,9.7,1,Hot,0
2024-01-16,S05,SKU013,Dairy,7,19,23,10.42,0,Hot,0
2024-01-16,S05,SKU016,Household,8,18,28,16.25,0,Rainy,0
2024-01-16,S05,SKU002,Dairy,7,29,40,9.69,0,Rainy,0
2024-01-17,S01,SKU010,Beverages,7,42,0,2.7,0,Sunny,0
2024-01-17,S01,SKU001,Household,10,26,36,11.2,0,Cold,0
2024-01-17,S01,SKU013,Frozen,8,18,34,8.96,0,Hot,0
2024-01-17,S01,SKU009,Dairy,12,21,45,19.65,1,Rainy,0
2024-01-17,S01,SKU019,Snacks,4,18,45,2.9,0,Rainy,0
2024-01-17,S01,SKU020,Household,2,41,0,4.55,0,Sunny,0
2024-01-17,S02,SKU012,Beverages,11,28,18,3.02,1,Hot,0
2024-01-17,S02,SKU008,Beverages,4,19,42,6.41,0,Hot,0
2024-01-17,S02,SKU007,Dairy,9,31,0,14.99,0,Cold,0
2024-01-17,S02,SKU009,Frozen,8,24,45,16.68,0,Sunny,0
2024-01-17,S02,SKU005,Beverages,4,23,26,18.94,0,Rainy,0
2024-01-17,S02,SKU011,Household,7,22,11,10.62,0,Cloudy,0
2024-01-17,S03,SKU012,Frozen,8,15,40,2.35,0,Cloudy,0
2024-01-17,S03,SKU005,Snacks,6,24,35,13.88,0,Sunny,0
2024-01-17,S03,SKU003,Snacks,7,19,10,16.59,0,Cold,0
2024-01-17,S03,SKU010,Snacks,5,24,24,2.46,0,Cloudy,0
2024-01-17,S03,SKU011,Household,12,28,36,19.13,1,Cloudy,0
2024-01-17,S03,SKU020,Dairy,9,11,28,19.93,0,Sunny,0
2024-01-17,S04,SKU017,Frozen,8,20,33,0.75,1,Cold,0
2024-01-17,S04,SKU020,Dairy,9,27,39,5.8,0,Cold,0
2024-01-17,S04,SKU009,Dairy,6,37,0,4.13,0,Cold,0
2024-01-17,S04,SKU006,Beverages,18,36,0,4.88,0,Cloudy,0
2024-01-17,S04,SKU018,Frozen,8,46,0,19.25,1,Sunny,0
2024-01-17,S04,SKU015,Beverages,14,39,0,12.8,0,Sunny,0
2024-01-17,S05,SKU005,Frozen,6,20,42,13.6,0,Cold,0
2024-01-17,S05,SKU008,Beverages,14,30,10,19.81,1,Cold,0
2024-01-17,S05,SKU013,Dairy,13,26,25,9.24,0,Hot,0
2024-01-17,S05,SKU012,Household,21,34,0,1.36,1,Rainy,0
2024-01-17,S05,SKU003,Beverages,2,27,45,9.93,0,Hot,0
2024-01-17,S05,SKU018,Frozen,3,17,40,9.8,0,Cloudy,0
2024-01-18,S01,SKU012,Snacks,7,47,0,19.73,0,Hot,0
2024-01-18,S01,SKU009,Frozen,6,22,20,3.8,0,Hot,0
2024-01-18,S01,SKU013,Beverages,7,43,0,1.11,0,Hot,0
2024-01-18,S01,SKU020,Household,5,18,40,19.11,0,Cloudy,0
2024-01-18,S01,SKU004,Household,6,15,26,18.71,0,Cloudy,0
2024-01-18,S01,SKU011,Dairy,10,36,0,7.86,0,Rainy,0
2024-01-18,S02,SKU020,Frozen,5,22,27,4.33,0,Cold,0
2024-01-18,S02,SKU008,Beverages,10,25,44,1,0,Cloudy,0
2024-01-18,S02,SKU003,Snacks,8,8,12,18.71,0,Sunny,0
2024-01-18,S02,SKU015,Beverages,0,20,33,9.35,0,Rainy,0
2024-01-18,S02,SKU010,Beverages,3,7,42,13.24,0,Cloudy,0
2024-01-18,S02,SKU011,Dairy,9,35,0,4.52,0,Cold,0
2024-01-18,S03,SKU016,Frozen,8,26,27,2.81,0,Hot,0
2024-01-18,S03,SKU004,Dairy,9,47,0,8.48,0,Rainy,0
2024-01-18,S03,SKU019,Household,5,33,0,13.25,0,Hot,0
2024-01-18,S03,SKU008,Frozen,9,41,0,8.3,0,Sunny,0
2024-01-18,S03,SKU005,Household,11,25,47,14.78,0,Sunny,0
2024-01-18,S03,SKU007,Snacks,8,40,0,12.85,0,Rainy,0
2024-01-18,S04,SKU014,Dairy,8,23,26,7.94,0,Hot,0
2024-01-18,S04,SKU004,Snacks,8,33,0,5.59,0,Hot,0
2024-01-18,S04,SKU016,Frozen,3,46,0,5.78,0,Cold,0
2024-01-18,S04,SKU020,Frozen,7,15,43,12.73,0,Cloudy,0
2024-01-18,S04,SKU009,Snacks,8,21,22,8.28,0,Hot,0
2024-01-18,S04,SKU001,Dairy,13,18,27,7.88,0,Sunny,0
2024-01-18,S05,SKU004,Dairy,7,35,0,1.11,0,Hot,0
2024-01-18,S05,SKU012,Snacks,10,27,13,5.51,0,Cloudy,0
2024-01-18,S05,SKU018,Beverages,2,30,11,13.87,0,Sunny,0
2024-01-18,S05,SKU019,Frozen,6,40,0,13.38,0,Sunny,0
2024-01-18,S05,SKU002,Beverages,6,47,0,16.24,0,Hot,0
2024-01-18,S05,SKU007,Snacks,9,46,0,13.44,0,Hot,0
2024-01-19,S01,SKU020,Household,6,16,11,11.44,0,Cold,0
2024-01-19,S01,SKU001,Snacks,10,14,34,5.21,0,Rainy,0
2024-01-19,S01,SKU002,Beverages,5,35,0,13.87,0,Cloudy,0
2024-01-19,S01,SKU011,Household,8,47,0,1.85,0,Cold,0
2024-01-19,S01,SKU008,Snacks,4,20,17,13.71,0,Cold,0
2024-01-19,S01,SKU003,Household,5,21,10,1.64,0,Rainy,0
2024-01-19,S02,SKU007,Snacks,14,28,15,0.59,0,Cold,0
2024-01-19,S02,SKU008,Snacks,3,21,33,14.74,0,Cold,0
2024-01-19,S02,SKU011,Household,11,35,0,16.43,1,Rainy,0
2024-01-19,S02,SKU005,Dairy,4,40,0,14.97,0,Cloudy,0
2024-01-19,S02,SKU001,Snacks,5,23,21,18.11,0,Rainy,0
2024-01-19,S02,SKU017,Beverages,7,44,0,14.12,0,Rainy,0
2024-01-19,S03,SKU001,Dairy,4,27,27,12.98,0,Rainy,0
2024-01-19,S03,SKU005,Beverages,6,24,33,18.11,0,Hot,0
2024-01-19,S03,SKU020,Snacks,5,48,0,2.94,0,Rainy,0
2024-01-19,S03,SKU012,Dairy,8,24,15,7.29,1,Sunny,0
2024-01-19,S03,SKU008,Beverages,8,45,0,15.9,0,Cloudy,0
2024-01-19,S03,SKU010,Snacks,7,22,22,3.83,0,Cloudy,0
2024-01-19,S04,SKU014,Dairy,7,22,35,7.45,0,Cold,0
2024-01-19,S04,SKU017,Household,4,9,13,19.62,0,Cloudy,0
2024-01-19,S04,SKU004,Household,4,18,45,5.73,0,Cloudy,0
2024-01-19,S04,SKU003,Beverages,6,49,0,9.28,1,Cloudy,0
2024-01-19,S04,SKU016,Frozen,2,19,24,2.74,0,Cloudy,0
2024-01-19,S04,SKU008,Household,10,24,15,2.36,0,Hot,0
2024-01-19,S05,SKU008,Beverages,10,16,46,0.85,0,Rainy,0
2024-01-19,S05,SKU002,Beverages,10,21,40,5.97,0,Rainy,0
2024-01-19,S05,SKU017,Frozen,8,24,24,17,0,Cloudy,0
2024-01-19,S05,SKU010,Frozen,4,45,0,11.75,0,Rainy,0
2024-01-19,S05,SKU015,Frozen,12,26,25,1.81,0,Hot,0
2024-01-19,S05,SKU011,Beverages,11,12,30,5.73,0,Cold,0
2024-01-20,S01,SKU016,Snacks,8,45,0,10.51,0,Cloudy,0
2024-01-20,S01,SKU015,Dairy,6,30,40,15.18,0,Rainy,0
2024-01-20,S01,SKU003,Household,8,21,47,19.19,0,Cloudy,0
2024-01-20,S01,SKU018,Dairy,11,26,38,1.18,0,Cold,0
2024-01-20,S01,SKU011,Household,11,25,20,15.48,0,Rainy,0
2024-01-20,S01,SKU010,Frozen,6,23,17,19.24,0,Cloudy,0
2024-01-20,S02,SKU014,Snacks,8,41,0,18.14,0,Cold,0
2024-01-20,S02,SKU004,Frozen,5,46,0,13.34,0,Hot,0
2024-01-20,S02,SKU019,Beverages,0,14,31,6.8,0,Sunny,0
2024-01-20,S02,SKU007,Dairy,8,29,45,6.61,0,Cold,0
2024-01-20,S02,SKU020,Dairy,10,25,37,3.63,0,Rainy,0
2024-01-20,S02,SKU008,Frozen,9,40,0,8.01,0,Sunny,0
2024-01-20,S03,SKU003,Snacks,7,25,40,5.63,0,Hot,0
2024-01-20,S03,SKU020,Household,4,22,32,10.17,0,Cloudy,0
2024-01-20,S03,SKU014,Household,0,48,0,5.54,0,Hot,0
2024-01-20,S03,SKU004,Beverages,6,20,16,16.99,0,Hot,0
2024-01-20,S03,SKU012,Frozen,7,36,0,6.92,0,Sunny,0
2024-01-20,S03,SKU013,Beverages,4,43,0,6.52,0,Cold,0
2024-01-20,S04,SKU020,Frozen,7,41,0,10.75,0,Cold,0
2024-01-20,S04,SKU010,Beverages,5,45,0,9.36,0,Cloudy,0
2024-01-20,S04,SKU012,Household,12,43,0,18.53,1,Cloudy,0
2024-01-20,S04,SKU004,Dairy,8,22,13,8.21,0,Cloudy,0
2024-01-20,S04,SKU007,Frozen,5,24,23,12.94,0,Hot,0
2024-01-20,S04,SKU003,Household,10,29,25,10.29,0,Cloudy,0
2024-01-20,S05,SKU018,Dairy,10,17,17,8.09,0,Rainy,0
2024-01-20,S05,SKU001,Dairy,12,13,47,7.11,0,Hot,1
2024-01-20,S05,SKU009,Snacks,5,25,18,14.86,0,Cloudy,0
2024-01-20,S05,SKU019,Frozen,10,25,20,12.43,0,Hot,0
2024-01-20,S05,SKU006,Beverages,9,25,43,11.4,0,Sunny,0
2024-01-20,S05,SKU005,Household,9,37,0,12.17,0,Cloudy,0
2024-01-21,S01,SKU014,Dairy,8,26,29,10.65,1,Rainy,0
2024-01-21,S01,SKU015,Household,5,30,30,11.64,0,Hot,0
2024-01-21,S01,SKU011,Beverages,17,32,0,3.97,1,Rainy,0
2024-01-21,S01,SKU006,Household,11,17,32,15.04,0,Cold,1
2024-01-21,S01,SKU012,Beverages,11,25,34,9.3,0,Sunny,0
2024-01-21,S01,SKU005,Frozen,7,10,14,10.11,0,Hot,0
2024-01-21,S02,SKU015,Frozen,17,36,0,15.64,0,Sunny,0
2024-01-21,S02,SKU014,Household,11,35,0,10.41,0,Cold,0
2024-01-21,S02,SKU009,Dairy,13,38,0,18.23,1,Rainy,1
2024-01-21,S02,SKU007,Frozen,9,22,33,1.12,0,Cloudy,0
2024-01-21,S02,SKU004,Beverages,5,13,22,0.5,0,Cold,1
2024-01-21,S02,SKU006,Dairy,15,18,23,18.69,1,Cold,0
2024-01-21,S03,SKU005,Frozen,3,23,15,17.01,0,Cold,0
2024-01-21,S03,SKU009,Snacks,11,32,0,4.86,0,Cloudy,0
2024-01-21,S03,SKU010,Household,6,26,37,10.1,0,Rainy,0
2024-01-21,S03,SKU011,Household,14,42,0,5.47,1,Cold,0
2024-01-21,S03,SKU004,Dairy,7,22,46,16.31,0,Hot,0
2024-01-21,S03,SKU001,Beverages,0,41,0,14.57,0,Sunny,0
2024-01-21,S04,SKU015,Frozen,11,41,0,4,0,Rainy,0
2024-01-21,S04,SKU003,Frozen,14,29,14,8.86,0,Cloudy,1
2024-01-21,S04,SKU011,Dairy,7,12,15,9.49,0,Hot,0
2024-01-21,S04,SKU014,Household,12,48,0,4,0,Rainy,0
2024-01-21,S04,SKU013,Dairy,13,31,0,17.59,0,Hot,0
2024-01-21,S04,SKU012,Beverages,5,20,19,7.11,1,Cold,0
2024-01-21,S05,SKU019,Dairy,5,14,36,16.91,0,Sunny,0
2024-01-21,S05,SKU013,Snacks,2,16,34,14.18,0,Hot,0
2024-01-21,S05,SKU017,Snacks,6,22,39,1.09,0,Hot,0
2024-01-21,S05,SKU003,Beverages,10,25,43,14.43,0,Hot,0
2024-01-21,S05,SKU020,Snacks,3,31,0,7.42,0,Cold,0
2024-01-21,S05,SKU014,Dairy,7,30,13,5.54,0,Cloudy,0
2024-01-22,S01,SKU005,Snacks,4,13,27,2.57,0,Cloudy,0
2024-01-22,S01,SKU008,Household,9,40,0,10.28,0,Cold,0
2024-01-22,S01,SKU004,Snacks,8,22,23,12.38,0,Cloudy,0
2024-01-22,S01,SKU020,Beverages,6,38,0,10.82,0,Hot,0
2024-01-22,S01,SKU009,Snacks,17,37,0,9.1,1,Sunny,0
2024-01-22,S01,SKU018,Frozen,4,21,32,8.62,0,Rainy,0
2024-01-22,S02,SKU015,Frozen,11,30,42,9.06,0,Hot,0
2024-01-22,S02,SKU019,Beverages,4,22,26,5.42,0,Cloudy,0
2024-01-22,S02,SKU020,Frozen,9,18,49,4.88,0,Rainy,0
2024-01-22,S02,SKU011,Frozen,5,43,0,13.25,0,Cold,0
2024-01-22,S02,SKU017,Dairy,5,21,46,13.91,0,Rainy,0
2024-01-22,S02,SKU003,Dairy,6,22,49,3.59,0,Cold,0
2024-01-22,S03,SKU019,Frozen,10,33,0,12,0,Cold,0
2024-01-22,S03,SKU002,Frozen,12,31,0,11.79,0,Cold,0
2024-01-22,S03,SKU012,Beverages,5,19,10,16.79,0,Sunny,0
2024-01-22,S03,SKU017,Beverages,4,37,0,4.39,0,Hot,0
2024-01-22,S03,SKU003,Dairy,5,26,18,13.13,0,Rainy,0
2024-01-22,S03,SKU005,Dairy,4,30,15,3.05,0,Hot,0
2024-01-22,S04,SKU003,Household,4,18,22,18.65,0,Hot,0
2024-01-22,S04,SKU020,Beverages,10,25,18,0.54,1,Sunny,0
2024-01-22,S04,SKU017,Frozen,15,40,0,7.62,0,Hot,0
2024-01-22,S04,SKU013,Household,0,36,0,0.52,0,Sunny,0
2024-01-22,S04,SKU015,Snacks,4,40,0,5.12,0,Sunny,0
2024-01-22,S04,SKU010,Dairy,10,36,0,15.66,0,Rainy,0
2024-01-22,S05,SKU020,Beverages,13,46,0,18.37,0,Hot,0
2024-01-22,S05,SKU016,Dairy,7,45,0,7.67,0,Cloudy,0
2024-01-22,S05,SKU017,Beverages,4,19,47,17.45,1,Rainy,0
2024-01-22,S05,SKU005,Household,8,43,0,18.26,0,Cloudy,0
2024-01-22,S05,SKU002,Snacks,6,44,0,11.53,0,Cold,0
2024-01-22,S05,SKU008,Beverages,13,30,25,19.39,1,Cold,0
2024-01-23,S01,SKU008,Dairy,5,10,25,11.81,0,Sunny,0
2024-01-23,S01,SKU015,Dairy,8,44,0,10.68,0,Sunny,0
2024-01-23,S01,SKU019,Frozen,6,20,48,16.57,0,Sunny,0
2024-01-23,S01,SKU017,Frozen,3,38,0,10.47,0,Rainy,0
2024-01-23,S01,SKU006,Dairy,15,16,20,11.57,0,Cloudy,0
2024-01-23,S01,SKU016,Household,12,21,28,12.36,0,Cloudy,0
2024-01-23,S02,SKU002,Frozen,3,41,0,18.33,0,Cloudy,0
2024-01-23,S02,SKU011,Dairy,10,25,39,12.28,0,Cloudy,0
2024-01-23,S02,SKU003,Dairy,2,31,0,17.62,0,Cold,0
2024-01-23,S02,SKU019,Household,9,47,0,12.58,0,Cold,0
2024-01-23,S02,SKU004,Snacks,7,49,0,4.16,1,Rainy,0
2024-01-23,S02,SKU009,Dairy,8,26,48,4.45,0,Cloudy,0
2024-01-23,S03,SKU003,Frozen,5,21,49,6.59,0,Hot,0
2024-01-23,S03,SKU019,Snacks,10,29,32,10.48,0,Cloudy,0
2024-01-23,S03,SKU005,Household,6,32,0,0.9,0,Sunny,0
2024-01-23,S03,SKU012,Beverages,6,22,45,2.9,0,Hot,0
2024-01-23,S03,SKU010,Dairy,4,23,41,15.79,0,Cloudy,0
2024-01-23,S03,SKU011,Household,11,33,0,12.51,0,Hot,0
2024-01-23,S04,SKU013,Frozen,2,20,16,8.84,0,Rainy,0
2024-01-23,S04,SKU011,Household,7,22,45,13.76,0,Hot,0
2024-01-23,S04,SKU005,Dairy,7,20,48,14.7,0,Cold,0
2024-01-23,S04,SKU017,Beverages,9,41,0,19.32,0,Cold,0
2024-01-23,S04,SKU003,Dairy,11,48,0,5.84,0,Hot,0
2024-01-23,S04,SKU019,Dairy,11,46,0,18.49,1,Sunny,0
2024-01-23,S05,SKU006,Snacks,6,15,15,2.22,0,Hot,0
2024-01-23,S05,SKU007,Snacks,11,25,10,16.11,0,Rainy,0
2024-01-23,S05,SKU011,Beverages,13,32,0,3.51,0,Cloudy,0
2024-01-23,S05,SKU016,Dairy,16,44,0,10.88,1,Rainy,0
2024-01-23,S05,SKU019,Beverages,9,34,0,12.46,0,Cold,0
2024-01-23,S05,SKU004,Household,5,34,0,19.39,1,Sunny,0
2024-01-24,S01,SKU018,Frozen,10,13,39,12.19,0,Cloudy,0
2024-01-24,S01,SKU017,Snacks,4,10,24,3.06,0,Cloudy,0
2024-01-24,S01,SKU002,Snacks,16,33,0,11.13,1,Hot,0
2024-01-24,S01,SKU011,Snacks,13,45,0,15.98,0,Hot,0
2024-01-24,S01,SKU005,Household,2,40,0,15.04,0,Cold,0
2024-01-24,S01,SKU010,Snacks,7,33,0,18.2,0,Cloudy,0
2024-01-24,S02,SKU015,Household,17,25,46,10.74,0,Sunny,0
2024-01-24,S02,SKU002,Dairy,4,23,35,6.25,0,Hot,0
2024-01-24,S02,SKU014,Frozen,8,46,0,1,0,Sunny,0
2024-01-24,S02,SKU012,Snacks,8,24,32,1.71,0,Sunny,0
2024-01-24,S02,SKU008,Household,12,23,37,4.87,0,Hot,0
2024-01-24,S02,SKU016,Snacks,8,44,0,19.09,0,Hot,0
2024-01-24,S03,SKU010,Dairy,6,17,29,6.57,1,Rainy,0
2024-01-24,S03,SKU016,Frozen,17,34,0,0.67,1,Rainy,0
2024-01-24,S03,SKU007,Household,9,48,0,2.98,0,Hot,0
2024-01-24,S03,SKU012,Household,1,39,0,16.15,0,Hot,0
2024-01-24,S03,SKU015,Frozen,10,36,0,4.55,0,Cold,0
2024-01-24,S03,SKU008,Snacks,9,28,34,10.2,0,Rainy,0
2024-01-24,S04,SKU007,Dairy,21,40,0,5.68,1,Sunny,0
2024-01-24,S04,SKU005,Household,9,41,0,12.2,0,Hot,0
2024-01-24,S04,SKU009,Beverages,6,21,36,14.69,0,Sunny,0
2024-01-24,S04,SKU002,Household,5,17,48,3.29,0,Sunny,0
2024-01-24,S04,SKU016,Beverages,10,36,0,9.82,1,Hot,0
2024-01-24,S04,SKU014,Dairy,2,17,28,12.72,0,Rainy,0
2024-01-24,S05,SKU003,Frozen,7,36,0,19.02,0,Rainy,0
2024-01-24,S05,SKU006,Beverages,14,29,22,15.63,1,Cloudy,0
2024-01-24,S05,SKU009,Snacks,6,15,19,14.63,0,Sunny,0
2024-01-24,S05,SKU015,Frozen,1,44,0,14.93,0,Sunny,0
2024-01-24,S05,SKU005,Dairy,12,48,0,4.45,0,Rainy,0
2024-01-24,S05,SKU014,Beverages,4,12,49,3.05,0,Cold,0
2024-01-25,S01,SKU014,Frozen,6,43,0,13.33,0,Hot,0
2024-01-25,S01,SKU002,Beverages,10,35,0,14.16,1,Hot,0
2024-01-25,S01,SKU013,Dairy,10,18,23,8.27,0,Hot,0
2024-01-25,S01,SKU017,Snacks,6,23,23,14.38,0,Cold,0
2024-01-25,S01,SKU012,Beverages,6,23,26,19.81,0,Rainy,0
